Pro's video,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Label
1237_event_6,42.14,98.97,104.24,127.82,90.0,89.28,27.9,43.93,143.1,118.35,90.0,90.72,175.46,168.61,85.46,100.67,171.47,170.73,6
1245_event_6,69.92,36.65,173.32,142.59,87.68,81.8,29.08,24.15,2.29,57.09,83.5,107.02,169.84,159.03,86.34,93.95,179.28,152.72,6
1249_event_6,58.63,51.08,179.28,96.92,84.95,85.88,37.14,40.04,175.95,171.35,84.43,104.74,174.26,149.07,101.31,106.19,175.03,176.39,6
1253_event_6,6.99,119.48,173.86,135.0,92.91,78.12,73.95,27.41,159.18,168.11,79.7,109.28,169.42,132.27,89.72,118.45,172.21,180.0,6
1255_event_6,31.37,55.62,136.39,170.54,75.5,97.16,29.51,17.75,67.17,63.92,73.29,114.04,157.1,140.26,83.81,105.71,176.49,170.46,6
1256_event_6,28.27,71.45,140.94,158.5,85.09,82.53,27.57,47.52,154.58,30.96,85.82,106.56,174.22,149.82,88.41,103.63,174.24,169.82,6
1258_event_6,50.79,61.07,165.1,155.71,76.17,101.89,38.14,7.25,12.99,102.36,78.89,103.06,167.74,150.07,88.85,106.88,170.36,158.39,6
1270_event_6,27.53,119.58,170.91,150.42,88.67,85.6,72.9,4.4,144.46,137.49,65.3,120.43,164.81,139.92,99.5,99.65,174.06,175.13,6
1278_event_6,13.37,20.11,127.32,129.89,79.96,83.46,33.99,26.32,149.59,127.47,78.32,118.25,159.87,128.85,81.55,112.9,175.5,168.21,6
1290_event_6,70.52,53.81,169.59,144.71,91.04,86.14,28.84,4.76,175.15,120.53,75.96,106.86,169.91,149.65,93.95,103.5,174.15,159.34,6
1293_event_6,54.26,49.11,124.95,83.62,112.38,56.97,68.4,22.46,173.66,127.06,74.74,115.91,164.74,146.24,90.0,97.85,176.53,147.25,6
1303_event_6,62.72,25.04,178.85,76.23,79.11,89.39,37.02,38.21,178.21,155.38,83.6,107.9,178.36,151.16,94.76,100.94,176.05,169.14,6
1323_event_6,40.24,61.39,172.51,151.39,96.34,73.01,35.93,16.99,130.6,105.52,83.66,106.99,177.47,148.54,93.81,104.47,175.96,169.57,6
1329_event_6,35.46,91.22,149.87,172.3,78.69,94.73,35.73,13.64,173.91,162.35,67.17,119.42,159.72,133.54,92.55,107.05,174.72,171.19,6
1340_event_6,24.24,97.33,145.09,175.6,83.29,85.4,37.57,7.13,120.63,113.63,84.81,106.5,168.23,143.05,106.96,110.45,176.98,179.08,6
1342_event_6,33.69,21.32,137.12,77.39,68.2,102.92,35.23,46.85,179.39,177.27,82.87,106.01,176.47,157.25,100.66,96.74,173.74,156.21,6
1348_event_6,28.84,24.11,153.15,81.44,81.94,86.97,42.38,29.64,171.2,146.9,89.28,101.81,178.51,161.29,92.21,96.9,165.35,144.46,6
1352_event_6,31.48,56.73,157.29,143.13,87.1,79.47,38.7,6.94,161.93,100.3,91.9,101.53,179.42,160.37,88.69,98.1,179.43,144.69,6
1354_event_6,18.76,33.91,97.97,117.28,67.72,98.42,11.49,15.05,178.04,164.6,81.56,112.29,172.28,142.54,90.71,105.17,170.81,155.02,6
1368_event_6,4.14,14.92,90.14,114.28,63.86,83.45,30.42,45.75,109.59,154.74,139.22,73.47,157.45,156.06,63.33,82.59,166.24,164.58,6
1370_event_6,53.13,50.91,157.25,107.4,62.43,114.52,41.69,58.02,175.07,176.6,82.87,100.18,179.77,164.3,97.35,95.53,176.22,149.62,6
1372_event_6,39.91,78.13,164.52,131.15,77.6,94.11,47.01,41.09,177.74,158.54,78.44,109.86,168.44,148.46,90.0,101.69,177.95,160.08,6
1374_event_6,69.23,37.11,172.5,108.18,69.48,103.43,33.8,32.35,167.21,161.57,79.75,107.35,170.69,142.47,90.95,110.19,177.58,168.01,6
1388_event_6,71.57,18.43,175.96,67.45,75.75,95.91,36.73,46.89,172.9,171.22,85.82,102.53,174.18,167.47,100.01,90.0,176.9,144.46,6
1396_event_6,14.12,18.94,139.86,86.19,83.9,82.11,41.85,14.86,171.96,126.57,81.45,112.55,170.98,137.88,89.53,109.57,178.23,175.79,6
0008_event_7,126.18,30.44,5.09,25.87,80.15,91.55,158.76,147.86,177.4,169.7,92.73,95.57,160.56,171.1,67.83,75.53,159.55,174.62,7
0010_event_7,28.3,142.13,47.95,51.91,81.25,87.06,61.6,78.9,96.91,102.53,81.25,87.06,174.62,176.23,93.37,96.71,179.68,138.21,7
0014_event_7,84.56,81.87,57.99,98.13,53.51,123.69,80.07,56.31,135.0,106.46,170.07,7.13,162.95,154.08,7.13,172.87,146.36,176.24,7
0019_event_7,50.4,101.85,144.16,147.75,81.87,93.73,11.89,16.66,56.31,116.3,116.57,67.83,173.16,168.17,56.59,124.0,163.69,156.31,7
0021_event_7,24.11,101.81,133.6,30.15,96.22,71.2,106.07,156.83,80.73,78.08,95.6,96.98,179.13,172.95,85.27,75.96,162.85,149.23,7
0025_event_7,72.92,51.58,178.32,132.51,89.45,82.82,15.95,93.09,3.18,57.99,88.3,99.43,177.49,156.58,94.22,103.98,175.59,162.63,7
0027_event_7,90.0,18.43,161.57,71.57,63.43,102.14,45.0,49.01,29.74,94.4,90.0,104.42,172.5,151.54,82.5,104.04,172.5,151.85,7
0029_event_7,130.6,37.87,118.15,110.35,84.29,87.14,26.96,14.66,158.75,155.35,84.29,87.14,179.82,176.15,95.53,96.71,142.73,176.22,7
0041_event_7,18.43,150.95,76.43,76.44,66.57,113.68,8.58,18.93,166.43,139.68,82.46,97.28,153.79,160.23,71.33,102.49,178.47,145.18,7
0042_event_7,71.83,22.63,153.02,84.71,80.48,84.6,0.7,22.53,83.29,88.45,90.33,104.58,173.99,155.61,83.66,99.81,178.49,146.94,7
0051_event_7,151.93,14.04,164.98,140.19,66.63,114.38,23.54,11.78,29.98,111.37,72.94,106.04,172.41,156.49,99.46,97.47,171.87,150.46,7
0060_event_7,42.51,79.7,117.58,112.19,83.52,88.67,8.45,79.44,104.93,87.57,89.36,98.46,172.91,163.74,83.55,97.81,162.34,156.88,7
0066_event_7,79.48,54.72,166.73,120.05,93.81,74.88,19.98,9.54,166.03,53.76,80.54,110.77,167.12,164.18,86.59,85.05,146.03,167.12,7
0072_event_7,43.18,120.55,117.06,102.32,104.92,67.24,94.84,85.47,47.04,59.86,83.12,89.05,175.72,167.86,92.6,103.09,172.68,152.36,7
0074_event_7,113.84,56.0,177.27,170.08,112.72,60.26,49.29,53.82,108.43,8.83,67.72,105.26,177.58,165.51,109.86,60.26,178.65,141.42,7
0084_event_7,60.03,22.48,177.82,76.4,69.78,98.02,48.01,44.11,21.45,90.0,90.0,102.2,173.48,163.04,83.48,94.76,176.85,144.0,7
0098_event_7,29.89,81.7,138.43,176.24,82.47,89.53,26.06,12.52,110.31,111.8,104.94,83.06,172.47,162.71,82.59,79.66,169.77,154.95,7
0102_event_7,138.81,8.71,0.0,129.09,39.75,140.66,178.57,20.28,123.69,119.74,83.3,96.28,177.62,170.54,94.32,93.18,176.19,147.58,7
0110_event_7,39.09,47.29,174.6,143.3,81.16,82.57,65.15,13.44,45.0,2.74,102.66,93.62,171.64,179.49,68.99,85.87,165.81,144.99,7
0114_event_7,59.04,99.93,13.57,10.55,52.26,105.51,124.87,144.02,179.53,145.49,66.3,91.47,161.06,170.17,94.76,98.37,171.29,151.5,7
0115_event_7,61.26,84.47,8.33,28.36,46.24,119.5,115.83,127.67,156.65,139.13,91.24,74.5,173.8,167.06,82.57,118.44,165.05,150.83,7
0116_event_7,53.13,116.57,64.82,76.93,80.75,92.66,69.06,73.84,54.35,49.94,80.75,92.66,172.22,168.59,91.47,98.75,178.53,145.72,7
0118_event_7,33.02,81.25,125.17,60.87,87.21,78.96,114.59,138.92,82.06,109.44,92.79,101.04,172.08,177.72,79.29,76.68,176.41,148.32,7
0127_event_7,27.98,63.71,133.32,140.44,87.8,78.43,110.9,77.42,117.03,17.59,103.1,90.66,179.78,173.76,76.68,83.1,173.66,145.93,7
0148_event_7,38.0,120.96,16.31,24.83,81.21,93.06,102.9,121.14,138.25,158.54,111.32,74.41,171.56,162.9,77.12,88.49,164.03,132.27,7
0150_event_7,86.63,86.63,131.63,142.94,42.06,128.83,2.94,72.52,23.2,33.69,75.75,95.14,178.99,177.78,105.26,82.64,172.24,143.52,7
0152_event_7,41.59,84.22,161.93,176.82,58.66,95.62,97.82,3.01,96.97,80.26,124.7,29.58,167.91,175.89,43.21,154.54,172.68,160.61,7
0156_event_7,19.13,110.02,166.59,140.86,76.11,85.48,71.36,23.64,75.48,148.11,110.18,88.23,172.76,171.99,77.07,83.75,175.34,153.72,7
0160_event_7,66.04,108.43,168.74,153.43,90.0,88.53,35.22,43.53,157.22,177.27,89.9,95.76,171.38,172.85,99.06,104.47,153.57,155.44,7
0169_event_7,132.27,33.69,122.47,140.19,77.18,101.31,28.07,5.19,143.13,135.0,91.51,90.0,165.12,174.96,73.61,84.96,149.1,172.32,7
0175_event_7,124.7,45.0,100.3,97.77,38.66,138.37,96.34,85.6,116.57,115.92,83.66,95.72,163.17,177.03,103.24,111.57,141.84,173.35,7
0176_event_7,32.02,107.85,122.36,12.53,73.09,89.12,132.53,150.5,66.8,49.4,129.16,68.63,167.64,160.21,63.2,91.58,175.0,151.86,7
0187_event_7,33.66,83.98,152.95,72.18,86.87,81.7,32.42,122.14,16.8,110.22,100.25,91.17,174.14,174.43,85.6,94.4,150.64,170.54,7
0188_event_7,34.51,42.51,145.36,159.08,78.11,85.36,32.74,31.2,174.67,168.96,98.52,98.0,170.02,173.46,91.46,88.54,178.1,173.69,7
0190_event_7,29.36,73.17,146.31,93.42,84.32,79.12,32.63,114.29,16.99,67.71,111.32,85.24,167.43,163.93,81.25,78.69,169.71,154.74,7
0195_event_7,146.31,29.74,116.57,121.2,40.49,142.7,70.23,66.36,84.21,74.05,94.51,82.3,179.18,174.97,86.31,102.72,162.74,148.94,7
0204_event_7,141.12,22.12,101.89,128.3,57.69,114.55,59.31,8.37,47.36,16.72,82.5,105.26,170.66,166.59,88.15,88.15,166.84,170.54,7
0208_event_7,35.54,59.04,157.15,157.78,72.55,81.87,49.05,16.88,16.08,24.94,107.45,98.13,162.55,170.78,90.0,72.65,168.31,153.57,7
0223_event_7,70.92,35.23,147.53,140.64,81.69,87.27,59.86,96.86,180.0,52.49,97.73,93.31,163.55,154.07,65.82,112.62,162.36,148.22,7
0224_event_7,139.57,20.66,58.55,43.23,86.14,93.03,75.74,70.47,77.78,103.27,72.7,108.13,169.82,167.15,97.13,84.72,174.47,133.03,7
0229_event_7,34.51,105.26,150.79,107.65,96.51,72.02,78.19,69.62,2.12,1.26,98.75,92.73,176.15,170.2,85.1,77.47,175.1,151.93,7
0231_event_7,53.03,51.71,131.57,165.96,86.53,81.86,88.87,60.47,83.09,1.61,93.84,97.77,174.87,158.44,91.3,60.67,171.47,161.49,7
0237_event_7,56.31,108.43,120.26,138.37,80.12,95.45,16.18,17.74,140.28,135.58,88.57,95.86,176.39,179.34,95.04,83.48,160.49,162.17,7
0244_event_7,101.31,23.68,10.3,150.45,74.12,94.03,174.27,91.83,111.7,50.18,100.28,91.56,177.62,171.29,77.34,97.14,179.06,136.43,7
0248_event_7,102.53,48.37,154.65,161.57,93.37,83.09,41.24,30.11,73.93,21.8,72.6,110.95,179.28,171.11,108.12,77.94,173.87,135.81,7
0256_event_7,44.05,59.23,147.58,149.98,84.9,81.66,83.48,69.13,70.03,172.48,99.87,93.58,178.26,163.48,81.87,69.9,173.3,158.01,7
0257_event_7,35.33,108.9,164.69,90.0,86.38,76.3,73.6,95.21,32.11,102.79,104.93,92.39,172.02,160.58,83.05,68.2,166.58,164.93,7
0268_event_7,104.85,41.14,172.72,144.87,71.04,105.36,11.4,68.63,17.96,0.0,88.41,95.19,172.29,170.57,83.88,94.24,165.14,147.0,7
0271_event_7,37.87,22.38,18.03,132.27,67.38,104.1,87.22,101.24,156.53,82.23,94.18,94.33,170.6,172.67,95.22,93.0,169.96,148.63,7
0273_event_7,92.11,20.36,89.24,109.87,40.34,82.71,43.21,6.8,60.07,116.57,33.94,89.1,117.12,162.25,83.18,108.64,178.12,137.3,7
0275_event_7,36.87,53.75,170.89,98.75,85.6,78.27,66.64,33.27,66.06,92.12,97.98,98.15,170.64,170.77,72.66,72.62,175.28,160.35,7
0276_event_7,37.61,81.37,157.48,174.98,83.81,81.91,36.06,11.7,8.72,2.37,102.31,91.97,179.46,168.21,78.23,76.24,169.6,153.52,7
0279_event_7,62.65,48.12,72.55,98.97,86.6,91.7,149.25,121.2,146.31,158.63,79.94,101.76,174.77,160.3,94.83,97.94,173.14,163.31,7
0281_event_7,40.78,73.72,177.72,94.18,77.91,80.87,59.04,111.23,16.64,85.82,108.43,92.79,166.2,178.76,85.36,88.45,173.46,134.35,7
0283_event_7,62.97,37.44,161.3,114.44,95.09,70.84,40.64,6.17,173.83,63.43,71.34,122.74,178.21,177.92,110.45,59.35,177.7,174.07,7
0285_event_7,95.19,36.25,27.0,130.94,81.67,88.64,149.87,104.17,174.14,23.11,106.46,83.23,175.6,172.2,69.15,88.97,149.77,175.54,7
0287_event_7,37.85,63.97,135.19,118.44,80.67,81.41,16.67,96.18,111.94,79.99,91.74,106.19,160.96,171.66,69.23,82.15,161.48,176.09,7
0297_event_7,154.44,16.99,104.47,106.7,29.18,149.58,79.15,86.73,128.66,108.43,94.51,86.73,169.45,179.03,74.93,94.24,153.43,171.95,7
0298_event_7,169.99,8.97,140.24,122.17,45.0,130.36,4.76,17.17,169.83,28.51,90.0,85.36,169.11,175.36,100.89,90.0,155.89,176.63,7
0302_event_7,46.13,40.34,160.9,49.87,87.52,77.74,65.45,68.2,54.8,125.73,109.14,85.6,177.15,172.3,73.71,86.7,168.69,139.57,7
0310_event_7,31.73,116.17,155.52,95.77,69.97,98.27,53.82,49.79,21.87,90.84,105.95,85.82,169.63,171.63,84.43,85.82,170.03,143.13,7
0328_event_7,173.42,5.53,138.59,123.13,23.84,163.36,58.66,67.98,61.39,56.1,92.73,80.07,173.19,170.83,94.09,109.09,168.83,160.1,7
0336_event_7,161.57,15.95,113.63,124.38,53.37,126.63,31.44,18.2,39.81,26.57,126.63,53.37,172.94,175.23,60.42,121.87,169.62,124.99,7
0338_event_7,122.47,32.91,145.74,128.81,73.07,100.53,18.72,4.62,176.88,152.72,88.49,97.91,168.37,172.49,103.13,74.58,173.99,120.66,7
0342_event_7,116.57,36.03,98.82,139.4,14.04,36.87,3.71,147.7,112.86,148.86,61.93,39.09,174.09,27.21,112.17,66.3,173.38,129.74,7
0351_event_7,26.63,61.47,133.82,175.6,81.61,79.54,25.58,34.59,137.01,132.64,105.52,93.34,175.26,173.48,79.23,93.18,145.84,168.02,7
0359_event_7,117.41,54.87,150.68,151.7,25.17,150.42,8.11,3.01,7.91,135.0,62.04,113.55,175.69,172.06,122.28,74.39,178.23,144.68,7
0363_event_7,32.2,99.23,96.84,87.87,83.98,82.91,19.33,90.0,33.39,77.28,113.59,79.53,173.0,171.69,73.41,92.16,172.26,132.25,7
0370_event_7,55.75,96.67,140.59,140.68,76.85,98.45,7.99,24.2,164.22,120.32,73.17,111.53,173.33,163.62,113.5,84.84,147.97,177.03,7
0372_event_7,65.56,63.73,160.82,99.22,117.17,52.11,16.45,16.62,117.71,96.87,60.71,130.01,171.37,151.62,110.66,78.37,170.28,147.55,7
0379_event_7,27.99,65.54,155.22,171.43,64.53,93.95,62.7,11.94,57.53,16.26,121.74,79.78,173.61,176.51,64.65,96.73,164.18,141.26,7
0384_event_7,40.6,123.08,174.56,74.88,53.93,115.35,80.03,46.68,8.51,48.53,67.96,101.31,157.96,175.4,90.0,83.29,160.02,170.32,7
0386_event_7,0.0,180.0,110.14,111.8,176.99,1.43,72.88,69.63,69.86,68.2,131.99,46.43,175.2,169.95,43.21,143.62,178.21,154.5,7
0392_event_7,41.05,100.49,164.29,106.09,72.52,88.43,82.13,82.84,88.49,166.06,83.83,77.12,178.23,176.37,94.4,106.5,175.6,152.9,7
0408_event_7,82.87,74.29,111.8,128.91,76.09,103.97,47.16,52.83,92.47,89.18,92.6,87.34,177.4,170.69,90.0,101.98,160.46,151.21,7
0416_event_7,31.61,104.04,95.26,37.3,75.32,84.43,157.81,134.23,98.13,102.09,96.55,103.7,174.79,176.36,88.67,72.66,175.89,147.33,7
0420_event_7,32.21,110.59,172.93,25.67,76.87,85.34,77.99,138.4,22.76,96.34,110.73,87.06,175.22,165.43,74.05,78.37,172.18,144.34,7
0422_event_7,94.23,46.02,93.37,46.7,94.58,85.19,77.83,84.5,70.02,77.62,81.64,98.59,177.07,163.86,95.43,97.55,170.75,151.07,7
0423_event_7,86.52,68.58,81.7,55.9,111.41,69.13,80.37,81.81,95.44,78.99,81.27,98.19,178.64,161.73,97.37,100.07,163.69,142.2,7
0434_event_7,45.0,116.57,84.61,99.46,64.84,102.57,25.23,41.41,106.7,86.65,71.97,95.44,168.49,167.85,96.52,96.71,178.38,146.28,7
0435_event_7,71.2,55.47,130.6,129.29,100.2,77.47,57.99,97.77,45.91,56.31,90.27,92.05,170.98,163.07,80.71,104.87,179.88,152.29,7
0439_event_7,64.25,76.76,129.38,154.86,74.34,88.8,9.21,10.7,178.99,120.16,69.15,93.99,153.29,174.58,84.14,91.43,168.83,134.75,7
0440_event_7,28.14,94.97,103.67,139.33,65.22,96.34,10.3,29.36,111.37,15.64,108.43,90.0,166.33,168.69,85.24,78.69,174.14,150.71,7
0442_event_7,70.17,37.94,179.29,130.19,92.73,69.83,16.39,22.42,166.0,164.73,90.0,107.45,174.29,153.09,84.29,99.46,170.82,150.29,7
0456_event_7,30.94,92.01,131.79,168.8,80.96,85.68,19.89,13.5,165.96,141.01,95.86,97.5,177.61,179.42,86.53,83.09,159.16,155.73,7
0462_event_7,33.31,65.8,149.47,133.75,82.18,94.28,16.04,4.41,128.72,153.9,82.09,93.18,166.74,164.84,84.64,101.98,174.64,149.58,7
0480_event_7,135.0,38.66,119.74,114.78,64.83,118.0,80.09,88.57,112.38,70.35,88.6,88.57,179.71,173.07,91.68,98.37,178.11,145.66,7
0484_event_7,35.84,117.15,91.4,3.81,74.42,89.21,158.35,149.83,79.8,129.81,61.89,101.74,174.97,178.88,123.15,79.38,175.54,153.67,7
0486_event_7,123.11,48.99,23.65,41.01,113.32,65.77,147.22,155.77,178.67,158.2,100.37,80.54,165.43,139.38,65.06,140.08,175.83,155.42,7
0487_event_7,19.99,85.44,130.88,28.93,93.21,71.89,115.92,173.74,101.89,89.22,108.12,86.78,178.88,158.25,70.76,71.47,172.12,160.71,7
0492_event_7,72.65,100.62,60.12,86.58,83.48,88.36,96.01,102.4,99.8,88.09,83.48,88.36,168.72,164.71,85.24,106.93,175.24,153.26,7
0494_event_7,45.0,114.78,74.05,51.34,112.38,75.7,128.57,139.13,105.95,135.0,67.62,104.3,153.53,164.34,85.91,91.36,178.23,177.07,7
0498_event_7,63.8,91.82,71.57,147.55,27.33,149.77,19.56,29.14,52.7,25.87,129.47,53.43,178.46,168.78,48.99,137.79,147.96,166.09,7
0501_event_7,108.43,56.31,128.29,163.06,111.93,67.83,11.35,72.8,151.17,6.29,94.64,85.6,177.49,177.58,87.88,91.97,168.1,162.6,7
0506_event_7,106.88,49.13,17.82,27.54,87.31,92.56,147.99,169.23,104.04,166.76,84.56,95.57,172.87,162.45,88.32,101.98,179.78,144.59,7
0512_event_7,59.04,69.62,180.0,148.1,78.45,87.19,42.51,8.72,26.57,18.43,105.95,88.41,162.37,165.17,91.68,76.76,170.72,148.24,7
0521_event_7,28.62,99.98,124.54,35.02,96.61,75.26,110.22,149.74,57.09,59.74,98.13,90.0,176.54,170.54,78.41,80.54,166.82,150.17,7
0522_event_7,33.84,86.1,111.65,117.15,91.14,83.6,65.9,56.31,56.01,50.91,88.64,87.27,175.27,170.75,86.63,101.98,169.04,144.69,7
0532_event_7,29.05,142.43,105.95,16.53,77.47,91.59,147.53,109.45,68.63,153.02,77.47,91.59,174.82,168.1,97.35,100.3,167.45,148.81,7
0538_event_7,80.43,35.58,151.7,176.58,79.94,86.41,47.94,61.42,10.01,46.9,92.94,100.71,165.58,172.76,72.65,86.53,147.59,178.44,7
0542_event_7,124.33,35.73,140.91,149.04,77.89,103.06,16.88,72.18,30.65,93.18,80.31,98.75,173.49,152.82,93.18,108.43,179.23,162.28,7
0545_event_7,47.12,125.54,94.1,101.1,77.47,101.31,30.5,32.05,128.26,119.33,102.53,78.69,172.99,156.35,70.46,77.66,162.05,148.42,7
0551_event_7,88.07,36.79,127.87,133.25,84.81,86.58,45.0,103.38,66.8,45.95,90.0,98.62,156.5,173.99,66.5,87.4,158.5,171.72,7
0561_event_7,74.88,19.76,135.0,158.07,90.12,80.48,60.0,57.84,176.05,97.13,82.38,107.02,172.07,163.91,105.55,56.89,137.1,140.45,7
0562_event_7,80.2,32.0,43.06,105.91,82.84,80.73,153.9,141.37,113.5,88.89,85.4,111.02,171.96,171.45,102.64,77.52,165.51,124.73,7
0564_event_7,50.38,59.45,107.4,114.81,73.12,80.74,129.09,104.99,64.65,41.99,81.87,72.0,177.4,175.57,95.53,103.57,129.69,147.46,7
0566_event_7,71.57,90.0,8.13,24.78,31.26,133.64,94.7,111.59,125.13,128.66,83.39,81.51,175.43,157.73,92.04,120.75,178.19,164.97,7
0579_event_7,62.85,106.43,131.19,75.47,67.83,100.46,98.13,131.42,49.09,135.0,81.87,86.42,166.56,165.14,84.69,108.43,174.69,159.58,7
0582_event_7,0.0,180.0,6.01,17.35,67.96,114.34,73.97,83.01,70.28,125.78,112.04,65.66,164.13,157.21,83.83,91.55,175.38,132.54,7
0584_event_7,121.33,50.44,85.24,32.01,77.47,112.17,75.96,130.6,57.09,113.96,75.96,94.4,169.66,165.82,93.69,99.78,176.31,146.0,7
0612_event_7,29.32,62.65,178.03,113.2,85.34,64.76,67.31,119.4,15.64,41.46,22.31,172.41,161.39,174.87,176.31,12.72,179.68,155.54,7
0618_event_7,41.78,107.29,167.53,114.78,85.27,81.94,65.42,55.99,40.24,56.5,73.36,119.43,178.95,177.14,107.68,63.43,176.31,131.5,7
0626_event_7,27.9,131.63,17.1,1.03,76.5,90.0,121.5,139.4,177.51,139.4,76.5,90.0,177.46,159.62,100.95,110.38,174.56,162.63,7
0630_event_7,65.28,92.73,32.17,96.52,67.38,102.78,100.49,67.98,127.06,56.2,78.69,91.47,170.43,167.91,91.74,100.62,171.61,145.23,7
0640_event_7,92.66,66.16,54.87,42.66,102.64,74.6,109.83,98.1,84.47,106.59,91.4,91.36,170.75,162.34,97.85,70.97,173.82,168.1,7
0656_event_7,30.96,90.0,157.17,66.8,85.24,73.61,86.63,129.59,74.74,88.75,49.76,151.39,171.27,169.95,121.5,38.66,174.27,135.63,7
0672_event_7,102.53,48.37,146.43,141.55,96.79,80.54,14.25,12.64,15.6,155.57,83.21,99.46,159.17,177.45,75.96,83.09,158.5,173.34,7
0674_event_7,90.0,33.69,80.45,133.32,83.77,94.01,93.32,98.98,12.92,43.96,84.92,97.3,169.71,153.48,84.78,109.22,173.85,155.94,7
0678_event_7,153.43,18.43,127.06,116.2,3.18,178.21,76.33,80.44,97.94,127.23,41.82,136.79,172.69,175.67,145.49,38.88,165.27,173.88,7
0682_event_7,54.46,97.24,127.87,99.87,93.86,90.25,20.45,72.65,19.93,91.74,76.68,99.21,179.83,172.83,103.5,87.95,168.24,125.83,7
0693_event_7,37.11,109.11,141.46,70.17,81.83,84.4,22.52,96.32,147.53,86.63,94.09,99.69,177.46,170.33,88.45,70.64,179.81,161.61,7
0701_event_7,34.8,109.48,177.85,95.4,68.47,95.09,78.88,60.03,47.73,78.69,71.97,124.47,178.38,173.08,109.65,48.61,173.09,153.19,7
0713_event_7,47.6,92.49,126.49,56.18,47.54,110.51,138.37,100.82,49.25,140.96,77.47,80.58,150.98,156.03,73.51,123.39,171.51,150.68,7
0731_event_7,66.8,108.43,134.24,135.0,140.53,41.42,18.43,14.86,87.4,45.0,84.47,93.58,179.24,174.13,94.76,92.29,174.76,138.3,7
0747_event_7,25.44,128.48,151.84,7.56,87.05,81.67,95.68,142.28,33.69,162.03,118.3,72.98,170.92,164.56,70.78,91.58,173.68,147.11,7
0755_event_7,176.28,3.18,30.79,25.06,59.87,120.54,85.63,92.3,66.8,66.73,97.51,82.08,166.48,160.94,68.96,116.98,167.35,131.82,7
0756_event_7,38.75,106.49,99.46,126.48,76.92,92.73,16.22,34.3,57.19,41.42,125.91,64.44,176.1,176.51,50.19,119.05,158.63,125.89,7
0763_event_7,118.93,48.18,26.57,22.17,57.61,123.69,156.9,165.96,121.33,139.57,74.66,104.04,173.45,172.65,111.89,83.32,178.69,137.59,7
0764_event_7,24.78,143.13,136.79,91.79,85.36,90.0,113.07,141.34,101.31,169.26,68.07,116.57,170.17,168.02,102.09,51.46,176.15,146.98,7
0773_event_7,78.69,90.0,88.33,102.53,110.71,73.61,101.07,93.86,118.24,104.04,84.55,91.13,172.17,173.07,103.28,95.79,170.67,131.07,7
0777_event_7,22.37,62.57,171.03,143.84,68.24,96.04,98.37,57.55,90.0,147.32,107.83,87.89,172.94,179.76,65.12,91.87,160.0,153.9,7
0781_event_7,93.18,33.69,79.7,35.66,94.58,72.03,92.54,70.07,123.69,75.72,92.54,100.84,172.26,176.07,95.19,83.09,131.45,160.75,7
0785_event_7,28.92,103.12,165.27,127.76,81.66,82.27,84.14,46.85,36.5,11.91,94.76,101.31,173.45,176.04,78.69,82.65,170.6,143.52,7
0789_event_7,46.94,110.66,83.1,122.92,61.61,104.04,25.46,22.38,78.47,39.48,75.65,90.0,173.5,165.07,97.85,104.93,170.03,145.94,7
0791_event_7,101.31,32.01,154.65,129.13,90.0,82.41,14.04,14.72,158.84,172.87,90.0,97.59,175.24,168.01,85.24,94.4,175.24,175.6,7
0796_event_7,73.39,38.99,162.02,132.14,86.72,85.83,37.87,7.31,176.27,156.3,83.19,104.26,178.74,168.86,95.55,64.6,145.96,152.16,7
0800_event_7,90.0,45.0,113.57,138.01,88.21,78.39,68.23,14.62,49.79,22.83,88.78,104.62,179.63,175.7,91.59,71.08,139.12,154.91,7
0801_event_7,43.49,117.18,87.96,137.56,109.63,62.47,65.16,42.78,7.31,27.98,91.19,80.91,178.01,167.64,86.82,86.73,141.83,152.31,7
0803_event_7,28.79,54.87,178.06,151.7,88.82,74.94,60.44,78.5,127.51,9.87,95.85,100.39,172.61,166.22,76.76,65.84,168.48,150.73,7
0822_event_7,38.91,99.64,138.78,162.78,84.09,78.25,98.22,19.32,96.71,179.6,136.51,61.14,176.46,173.86,39.96,124.99,169.79,142.96,7
0828_event_7,13.31,147.68,121.69,6.34,78.37,86.67,146.63,131.99,107.62,158.2,100.84,94.11,168.55,164.11,90.61,70.0,179.61,145.67,7
0829_event_7,25.35,143.13,125.6,0.62,67.17,94.51,141.89,121.74,119.05,146.81,67.17,94.51,157.17,162.25,90.0,103.24,176.19,150.63,7
0830_event_7,102.09,22.53,165.53,174.39,50.01,116.32,13.43,35.54,51.34,111.8,99.46,94.21,178.67,149.78,81.87,116.01,180.0,161.41,7
0836_event_7,62.08,40.91,66.12,135.0,88.46,87.45,84.41,96.63,126.87,39.81,82.26,101.83,171.23,167.25,106.5,90.92,166.78,141.12,7
0842_event_7,15.0,116.86,143.17,163.35,84.8,68.25,43.37,11.53,123.69,143.91,109.34,97.61,178.8,178.07,69.46,80.46,168.75,150.26,7
0844_event_7,127.87,40.03,153.43,170.39,73.93,104.96,4.76,25.4,176.82,139.64,94.76,86.35,170.73,179.02,75.96,94.64,148.15,162.04,7
0846_event_7,127.3,20.22,136.04,83.83,77.65,87.13,19.0,23.52,161.29,158.57,83.99,80.79,175.9,174.16,91.91,93.37,170.5,176.63,7
